Name,StartTime,EndTime,Duration(s),Id,ParentId,RootId,fileName,project,qualifiedNameOfFile,userOpName,length,cache,cpuDelta(s),realDelta(s),gc0,gc1,gc2,outputDllFile
Write Started,03-56-55.6330,03-56-55.6332,000.0003,00-3afbd8b7b5d76ce67b823927e573ab8e-ec46f3fcdec3fb28-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Module Generation Preparation,03-56-55.6332,03-56-55.6333,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-8bf678c13587551a-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Module Generation Pass 1,03-56-55.6333,03-56-55.6334,000.0002,00-3afbd8b7b5d76ce67b823927e573ab8e-6fef8c123a6c0d86-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Module Generation Pass 2,03-56-55.6334,03-56-55.6413,000.0079,00-3afbd8b7b5d76ce67b823927e573ab8e-e583a82d3b09d3c1-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Module Generation Pass 3,03-56-55.6414,03-56-55.6415,000.0001,00-3afbd8b7b5d76ce67b823927e573ab8e-273703761defb912-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Module Generation Pass 4,03-56-55.6415,03-56-55.6417,000.0002,00-3afbd8b7b5d76ce67b823927e573ab8e-b07aeea35bdec0a5-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Finalize Module Generation Results,03-56-55.6417,03-56-55.6417,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-69e5dc5630794dd4-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Generated Tables and Code,03-56-55.6417,03-56-55.6417,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-484e7b27023feb7e-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Layout Header of Tables,03-56-55.6417,03-56-55.6418,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-d5532581ec21e356-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Build String/Blob Address Tables,03-56-55.6418,03-56-55.6419,000.0001,00-3afbd8b7b5d76ce67b823927e573ab8e-828a911277831aaf-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Sort Tables,03-56-55.6419,03-56-55.6419,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-d3d2bb9dbbdf776a-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write Header of tablebuf,03-56-55.6419,03-56-55.6419,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-d3d9987cacf23d37-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write Tables to tablebuf,03-56-55.6419,03-56-55.6419,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-72f90bc075cd2207-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Layout Metadata,03-56-55.6419,03-56-55.6419,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-6dc1249b69ca0512-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write Metadata Header,03-56-55.6419,03-56-55.6419,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-bf55e0dbec7eb13c-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write Metadata Tables,03-56-55.6419,03-56-55.6419,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-e820c74d58fccbb1-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write Metadata Strings,03-56-55.6419,03-56-55.6420,000.0001,00-3afbd8b7b5d76ce67b823927e573ab8e-fea8ce00c4ae8da5-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write Metadata User Strings,03-56-55.6420,03-56-55.6420,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-ceba7a1123dc8849-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write Blob Stream,03-56-55.6420,03-56-55.6421,000.0001,00-3afbd8b7b5d76ce67b823927e573ab8e-aa41a13c6d713b28-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Fixup Metadata,03-56-55.6421,03-56-55.6421,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-71bc5a3c2c91ee27-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Generated IL and metadata,03-56-55.6421,03-56-55.6581,000.0160,00-3afbd8b7b5d76ce67b823927e573ab8e-f6fb9a10d1804f19-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
PDB: Defined 5 documents,03-56-55.6581,03-56-55.6585,000.0004,00-3afbd8b7b5d76ce67b823927e573ab8e-dec3d0bdf6d35724-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
PDB: Sorted 53 methods,03-56-55.6585,03-56-55.6713,000.0128,00-3afbd8b7b5d76ce67b823927e573ab8e-0e4ba216ce444c38-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
PDB: Created,03-56-55.6714,03-56-55.6717,000.0003,00-3afbd8b7b5d76ce67b823927e573ab8e-00c3ff3d0288e139-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Layout image,03-56-55.6717,03-56-55.6720,000.0003,00-3afbd8b7b5d76ce67b823927e573ab8e-8f77bb0a9edecdab-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Writing Image,03-56-55.6720,03-56-55.6735,000.0015,00-3afbd8b7b5d76ce67b823927e573ab8e-10f5fbf471968960-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Finalize PDB,03-56-55.6736,03-56-55.6736,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-5c35eb328545190d-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Signing Image,03-56-55.6736,03-56-55.6737,000.0001,00-3afbd8b7b5d76ce67b823927e573ab8e-bacfc5c9f1f0441e-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Generate PDB Info,03-56-55.6737,03-56-55.6737,000.0000,00-3afbd8b7b5d76ce67b823927e573ab8e-9432eaeb4eadba9d-00,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
Write .NET Binary,03-56-55.6115,03-56-55.6737,000.0622,00-3afbd8b7b5d76ce67b823927e573ab8e-4e4701462b15e653-00,00-3afbd8b7b5d76ce67b823927e573ab8e-32f5506c410134d0-00,3afbd8b7b5d76ce67b823927e573ab8e,,,,,,,,,,,,,
FSC compilation,03-56-53.0199,03-56-55.6750,002.6552,00-3afbd8b7b5d76ce67b823927e573ab8e-32f5506c410134d0-00,,3afbd8b7b5d76ce67b823927e573ab8e,,obj\Debug\bomLite.dll,,,,,,,,,,,
Import mscorlib+FSharp.Core,03-58-59.9923,03-59-00.2359,000.2436,00-87c793bb0ac8bf9d385584a834229442-f5a3329b5172088f-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
ParseAndCheckFile.parseFile,03-59-00.2497,03-59-00.2829,000.0332,00-87c793bb0ac8bf9d385584a834229442-dca9d1cb8d32aef7-00,00-87c793bb0ac8bf9d385584a834229442-57a7ed158089d7f0-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\types.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-59-00.2497,03-59-00.2851,000.0355,00-87c793bb0ac8bf9d385584a834229442-8fe3e0976be71a8b-00,00-87c793bb0ac8bf9d385584a834229442-57a7ed158089d7f0-00,87c793bb0ac8bf9d385584a834229442,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-59-00.2497,03-59-00.2862,000.0365,00-87c793bb0ac8bf9d385584a834229442-a4aeeec705919d3b-00,00-87c793bb0ac8bf9d385584a834229442-57a7ed158089d7f0-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-59-00.2497,03-59-00.2873,000.0376,00-87c793bb0ac8bf9d385584a834229442-e7f309c3c2d2aa01-00,00-87c793bb0ac8bf9d385584a834229442-57a7ed158089d7f0-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\connection.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-59-00.2497,03-59-00.2912,000.0415,00-87c793bb0ac8bf9d385584a834229442-6034d90c4f09c40c-00,00-87c793bb0ac8bf9d385584a834229442-57a7ed158089d7f0-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\Program.fs,,,,,,,,,,,,Parse
Parse inputs,03-59-00.2387,03-59-00.2926,000.0539,00-87c793bb0ac8bf9d385584a834229442-57a7ed158089d7f0-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Import non-system references,03-59-00.2926,03-59-00.6142,000.3215,00-87c793bb0ac8bf9d385584a834229442-f5d1659b12651004-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-59-00.6397,03-59-00.7580,000.1183,00-87c793bb0ac8bf9d385584a834229442-c19706ebbba4a004-00,00-87c793bb0ac8bf9d385584a834229442-fd36512666db8e88-00,87c793bb0ac8bf9d385584a834229442,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,".NETCoreApp,Version=v7.0.AssemblyAttributes",,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-59-00.6381,03-59-00.7582,000.1201,00-87c793bb0ac8bf9d385584a834229442-fd36512666db8e88-00,00-87c793bb0ac8bf9d385584a834229442-92b837fffa6264e9-00,87c793bb0ac8bf9d385584a834229442,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-59-00.7584,03-59-00.7906,000.0322,00-87c793bb0ac8bf9d385584a834229442-cdc5157e56c29b40-00,00-87c793bb0ac8bf9d385584a834229442-148a700e99b80187-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,bomLite.AssemblyInfo,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-59-00.7583,03-59-00.7908,000.0325,00-87c793bb0ac8bf9d385584a834229442-148a700e99b80187-00,00-87c793bb0ac8bf9d385584a834229442-92b837fffa6264e9-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-59-00.7908,03-59-00.8386,000.0478,00-87c793bb0ac8bf9d385584a834229442-ad3ec7791596972f-00,00-87c793bb0ac8bf9d385584a834229442-35c371bd52e21fa1-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\types.fs,,Types,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-59-00.7908,03-59-00.8387,000.0480,00-87c793bb0ac8bf9d385584a834229442-35c371bd52e21fa1-00,00-87c793bb0ac8bf9d385584a834229442-92b837fffa6264e9-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\types.fs,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-59-00.8388,03-59-01.9253,001.0865,00-87c793bb0ac8bf9d385584a834229442-d7ad9f3a11cf797e-00,00-87c793bb0ac8bf9d385584a834229442-7a5f1fe91ca55bbd-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\connection.fs,,Connection,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-59-00.8388,03-59-01.9255,001.0867,00-87c793bb0ac8bf9d385584a834229442-7a5f1fe91ca55bbd-00,00-87c793bb0ac8bf9d385584a834229442-92b837fffa6264e9-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\connection.fs,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-59-01.9256,03-59-02.0512,000.1257,00-87c793bb0ac8bf9d385584a834229442-b48747688c59efdc-00,00-87c793bb0ac8bf9d385584a834229442-91d4af6287b651ab-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\Program.fs,,Program,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-59-01.9255,03-59-02.0514,000.1258,00-87c793bb0ac8bf9d385584a834229442-91d4af6287b651ab-00,00-87c793bb0ac8bf9d385584a834229442-92b837fffa6264e9-00,87c793bb0ac8bf9d385584a834229442,C:\Users\wille\source\repos\bomLite\Program.fs,,,,,,,,,,,,
Typecheck,03-59-00.6142,03-59-02.0521,001.4379,00-87c793bb0ac8bf9d385584a834229442-92b837fffa6264e9-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Typechecked,03-59-02.0522,03-59-02.0524,000.0002,00-87c793bb0ac8bf9d385584a834229442-9f4385f39a0d9e5a-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Interface File,03-59-02.0524,03-59-02.0524,000.0000,00-87c793bb0ac8bf9d385584a834229442-28e994f90ac0e981-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write XML doc signatures,03-59-02.0524,03-59-02.0524,000.0000,00-87c793bb0ac8bf9d385584a834229442-8e93d8cded9046a2-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write XML docs,03-59-02.0524,03-59-02.0525,000.0001,00-87c793bb0ac8bf9d385584a834229442-d45b2df160561c57-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Encode Interface Data,03-59-02.0525,03-59-02.1158,000.0632,00-87c793bb0ac8bf9d385584a834229442-bea6b117716d330e-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Optimizations,03-59-02.1158,03-59-02.1555,000.0397,00-87c793bb0ac8bf9d385584a834229442-4758d0eed86da793-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Ending Optimizations,03-59-02.1555,03-59-02.1556,000.0000,00-87c793bb0ac8bf9d385584a834229442-f5851916657a7b20-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Encoding OptData,03-59-02.1556,03-59-02.1580,000.0024,00-87c793bb0ac8bf9d385584a834229442-6d901a0f96253735-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
TAST -> IL,03-59-02.1580,03-59-02.2991,000.1411,00-87c793bb0ac8bf9d385584a834229442-bf752d427ee7d88d-00,00-87c793bb0ac8bf9d385584a834229442-d46f9688f2afbce5-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Started,03-59-02.3007,03-59-02.3050,000.0043,00-87c793bb0ac8bf9d385584a834229442-af995c89dc170a19-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Preparation,03-59-02.3050,03-59-02.3051,000.0001,00-87c793bb0ac8bf9d385584a834229442-738df32717f79ceb-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 1,03-59-02.3051,03-59-02.3080,000.0030,00-87c793bb0ac8bf9d385584a834229442-6dc80c3f7ad3f20b-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 2,03-59-02.3081,03-59-02.3130,000.0049,00-87c793bb0ac8bf9d385584a834229442-57ec61123243e48d-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 3,03-59-02.3130,03-59-02.3140,000.0010,00-87c793bb0ac8bf9d385584a834229442-912195e69948f9e6-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 4,03-59-02.3140,03-59-02.3147,000.0007,00-87c793bb0ac8bf9d385584a834229442-6203caeea8c07e39-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Finalize Module Generation Results,03-59-02.3147,03-59-02.3149,000.0002,00-87c793bb0ac8bf9d385584a834229442-9044fa0961db6ece-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Generated Tables and Code,03-59-02.3149,03-59-02.3160,000.0010,00-87c793bb0ac8bf9d385584a834229442-c9052a2738a82536-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Layout Header of Tables,03-59-02.3160,03-59-02.3160,000.0000,00-87c793bb0ac8bf9d385584a834229442-494358978a56eb18-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Build String/Blob Address Tables,03-59-02.3160,03-59-02.3163,000.0004,00-87c793bb0ac8bf9d385584a834229442-d27d241576583cdd-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Sort Tables,03-59-02.3164,03-59-02.3164,000.0000,00-87c793bb0ac8bf9d385584a834229442-5454d27b5e521b38-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Header of tablebuf,03-59-02.3164,03-59-02.3165,000.0002,00-87c793bb0ac8bf9d385584a834229442-11387fa99679dbbb-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Tables to tablebuf,03-59-02.3166,03-59-02.3166,000.0000,00-87c793bb0ac8bf9d385584a834229442-d7ba34d7c6a10e33-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Layout Metadata,03-59-02.3166,03-59-02.3166,000.0000,00-87c793bb0ac8bf9d385584a834229442-c63d9428d46bc0e1-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Metadata Header,03-59-02.3166,03-59-02.3166,000.0000,00-87c793bb0ac8bf9d385584a834229442-39da16c016769ba2-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Metadata Tables,03-59-02.3166,03-59-02.3166,000.0000,00-87c793bb0ac8bf9d385584a834229442-47fd3f5a7c6607ce-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Metadata Strings,03-59-02.3166,03-59-02.3166,000.0000,00-87c793bb0ac8bf9d385584a834229442-966d3c91450c5cb3-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Metadata User Strings,03-59-02.3166,03-59-02.3166,000.0000,00-87c793bb0ac8bf9d385584a834229442-81050a1135e2e730-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Blob Stream,03-59-02.3166,03-59-02.3166,000.0000,00-87c793bb0ac8bf9d385584a834229442-c53acf74f4234f25-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Fixup Metadata,03-59-02.3166,03-59-02.3168,000.0002,00-87c793bb0ac8bf9d385584a834229442-740a69565b9cd538-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Generated IL and metadata,03-59-02.3168,03-59-02.3186,000.0018,00-87c793bb0ac8bf9d385584a834229442-92519b4b193bf77c-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Layout image,03-59-02.3186,03-59-02.3193,000.0007,00-87c793bb0ac8bf9d385584a834229442-80eafaa3db27da5a-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Writing Image,03-59-02.3193,03-59-02.3203,000.0010,00-87c793bb0ac8bf9d385584a834229442-bd65a7750a604deb-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Signing Image,03-59-02.3203,03-59-02.3203,000.0000,00-87c793bb0ac8bf9d385584a834229442-130a89020d865912-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Started,03-59-02.3206,03-59-02.3208,000.0002,00-87c793bb0ac8bf9d385584a834229442-b20375b72a145686-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Preparation,03-59-02.3208,03-59-02.3209,000.0000,00-87c793bb0ac8bf9d385584a834229442-186ac1a762898806-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 1,03-59-02.3209,03-59-02.3210,000.0002,00-87c793bb0ac8bf9d385584a834229442-0af0369a0d308eee-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 2,03-59-02.3210,03-59-02.3284,000.0074,00-87c793bb0ac8bf9d385584a834229442-93a1495c98aa78c0-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 3,03-59-02.3285,03-59-02.3286,000.0001,00-87c793bb0ac8bf9d385584a834229442-dc1412db0a7a0b58-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Module Generation Pass 4,03-59-02.3286,03-59-02.3287,000.0001,00-87c793bb0ac8bf9d385584a834229442-0bdb67d1be526d53-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Finalize Module Generation Results,03-59-02.3287,03-59-02.3288,000.0000,00-87c793bb0ac8bf9d385584a834229442-913f7157fdd3d387-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Generated Tables and Code,03-59-02.3288,03-59-02.3288,000.0001,00-87c793bb0ac8bf9d385584a834229442-c7f8e4d08608a3a2-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Layout Header of Tables,03-59-02.3288,03-59-02.3288,000.0000,00-87c793bb0ac8bf9d385584a834229442-9065024532153698-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Build String/Blob Address Tables,03-59-02.3288,03-59-02.3289,000.0001,00-87c793bb0ac8bf9d385584a834229442-2c845643c33fed14-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Sort Tables,03-59-02.3289,03-59-02.3289,000.0000,00-87c793bb0ac8bf9d385584a834229442-fb1c0001f95de750-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
Write Header of tablebuf,03-59-02.3289,03-59-02.3290,000.0000,00-87c793bb0ac8bf9d385584a834229442-3b40301770d7b25b-00,00-87c793bb0ac8bf9d385584a834229442-104e356cfd34c058-00,87c793bb0ac8bf9d385584a834229442,,,,,,,,,,,,,
